headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
Iowa Coach Kirk Ferentz Guides Undefeated Hawkeyes to Unfamiliar Heights,2015-11-20,article,News,Sports,Sports,"['Football (College)', 'Coaches and Managers']",https://www.nytimes.com/2015/11/21/sports/ncaafootball/iowa-coach-kirk-ferentz-guides-undefeated-hawkeyes-to-unfamiliar-heights.html,nyt://article/cf6471f8-594f-5bdf-b97a-225a9241b98b,By Marc Tracy
Latter-Day Republicans vs. the Church of Oprah,2007-12-16,article,Op-Ed,Editorial,Opinion,"['Presidential Election of 2008', 'Race', 'United States Politics and Government', 'Christians and Christianity', 'Religion and Churches']",https://www.nytimes.com/2007/12/16/opinion/16rich.html,nyt://article/cf728369-8570-5fde-9094-ef49c610a48b,By Frank Rich
"Smacking Specter, When His Vote Matters",2009-02-12,article,News,National,U.S.,[],https://thecaucus.blogs.nytimes.com/2009/02/12/smacking-specter-when-his-vote-matters/,nyt://article/cf75a8c0-bf91-5b92-ae3f-bf36095c3d6d,By Kate Phillips
Lin-Manuel Miranda Says Trump Is ‘Going Straight to Hell’,2017-09-30,article,News,National,U.S.,"['Social Media', 'United States Politics and Government', 'Hurricane Maria (2017)', 'Hispanic-Americans', 'ACTORS AND ACTRESSES', 'Theater']",https://www.nytimes.com/2017/09/30/us/lin-manuel-miranda-trump-hurricane.html,nyt://article/cf7da00e-22be-5259-adf4-bb65761a3b41,By Johanna Barr
"A Show About Slaves, With White Actors, Will Go On After Protests",2018-07-12,article,News,Culture,Arts,"['Theater', 'Race and Ethnicity', 'Demonstrations, Protests and Riots', 'Montreal International Jazz Festival', 'Music']",https://www.nytimes.com/2018/07/12/arts/slav-quebec-race.html,nyt://article/cfa110c1-aa48-5e9c-98ca-419a6e4d75bc,By Dan Bilefsky
Who Would Kill a Monk Seal?,2013-05-08,article,News,Magazine,Magazine,"['Seals (Animals) and Sealing', 'Endangered and Extinct Species']",https://www.nytimes.com/2013/05/12/magazine/who-would-kill-a-monk-seal.html,nyt://article/cfd28d24-c952-5617-9f34-60eefd638bc4,By Jon Mooallem
A Hunter Who Stalked His Prey With a Camera,1987-09-27,article,News,Arts and Leisure Desk,Arts,"['Photography', 'Art']",https://www.nytimes.com/1987/09/27/arts/a-hunter-who-stalked-his-prey-with-a-camera.html,nyt://article/d0041c46-f9f3-53e0-bf58-05b0effd4859,By Joan Dupont
When Madmen Reign,2008-09-30,article,Op-Ed,Editorial,Opinion,"['Presidential Election of 2008', 'Troubled Asset Relief Program (2008)', 'Subprime Mortgage Crisis', 'United States Economy']",https://www.nytimes.com/2008/09/30/opinion/30herbert.html,nyt://article/d0148bb3-5bd6-54e2-af54-940df10a1e8e,By Bob Herbert
Taking Sides on New York’s School Chancellor,2009-03-05,article,Series,Metro,New York,"['Education and Schools', 'Teachers and School Employees']",https://www.nytimes.com/2009/03/06/nyregion/06klein.html,nyt://article/d06b842c-4d95-511d-b7aa-f3a367c4146d,By Elissa Gootman
Throw the Truthiness Bums Out,2006-11-05,article,Op-Ed,Editorial,Opinion,"['Comedy and Humor', 'Political Advertising', 'United States Politics and Government', 'Elections']",https://www.nytimes.com/2006/11/05/opinion/05rich.html,nyt://article/d0957c4f-d109-53a6-b6c0-04b3eb97c023,By Frank Rich
Velvet Elvis Diplomacy,2006-07-01,article,Op-Ed,Editorial,Opinion,"['Leaders and Leadership', 'Politics and Government', 'Rock Music']",https://www.nytimes.com/2006/07/01/opinion/01dowd.html,nyt://article/d09c4be7-f28c-5cc3-8dba-e97e0e8c1be8,By Maureen Dowd
‘The World Is Watching the United States Now’,2019-11-15,article,Op-Ed,OpEd,Opinion,"['Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry', 'United States Politics and Government', 'Impeachment']",https://www.nytimes.com/2019/11/15/opinion/impeachment-hearings-taylor.html,nyt://article/d0a6cb28-15d8-5408-ab2d-046353440799,By Rachel L. Harris and Lisa Tarchak
  Positively Unique,1990-04-08,article,Letter,Arts and Leisure Desk,Arts,['Music'],https://www.nytimes.com/1990/04/08/arts/l-art-tatum-positively-unique-708890.html,nyt://article/d0a8094e-7010-54b8-ba3c-b6b06ce53ec6,
"40 Years Later, Still Second-Class Americans",2009-06-28,article,Op-Ed,Editorial,Opinion,"['Civil Rights and Liberties', 'Homosexuality', 'Stonewall Riots (1969)', 'Demonstrations and Riots']",https://www.nytimes.com/2009/06/28/opinion/28rich.html,nyt://article/d0ac5b93-c5bc-5a48-8435-d4915f0d3e1d,By Frank Rich
"A Muslim Leader in Brooklyn, Reconciling 2 Worlds",2006-03-05,article,News,Metro,New York,[],https://www.nytimes.com/2006/03/05/nyregion/05imam.html,nyt://article/d0c105f6-70ad-5faf-ae93-0302af0cfaf1,By ANDREA ELLIOTT
Letters,1979-06-16,article,Archives,None,Archives,"['Language and Languages', 'English Language', 'Music', 'CONCERTS AND RECITALS', 'PUBLIC BUILDINGS AND INSTITUTIONS', 'Transit Systems', 'Crime and Criminals', 'ABORTION', 'Oil (Petroleum) and Gasoline', 'Oil (Petroleum) and Gasoline', 'BUILDING', 'LABOR']",https://www.nytimes.com/1979/06/16/archives/letters-to-nation-gasoline-fairly-silent-sufferers-city-hospitals-a.html,nyt://article/d0ea0436-31ec-5fc5-b841-a77d90dcbfcf,
Victory of new Turkish president breaks grip of secularists,2007-08-28,article,News,IHT News,World,[],https://www.nytimes.com/2007/08/28/world/europe/28iht-turkey.5.7294236.html,nyt://article/d1219c84-3ef9-50e8-9f1b-cb96fe6a4f8c,By Sebnem Arsu and Sabrina Tavernise
The Message From Arkansas,2010-06-11,article,Editorial,Editorial,Opinion,"['Primaries and Caucuses', 'United States Politics and Government', 'Elections']",https://www.nytimes.com/2010/06/11/opinion/11fri2.html,nyt://article/d1548e8e-4bd3-5689-91a3-e3d7159a39b1,
The Learning Disabled: Challenge to Identify,1990-10-07,article,News,Long Island Weekly Desk,New York,"['Learning Disabilities', 'Education and Schools']",https://www.nytimes.com/1990/10/07/nyregion/the-learning-disabled-challenge-to-identify.html,nyt://article/d15f2860-c680-5fb9-bf61-96321af5142e,By Mary L. Raffalli
"A Muslim Leader in Brooklyn, Reconciling 2 Worlds",2006-03-05,article,Series,National Desk,U.S.,"['Surveys and Series', 'Koran', 'Mental Health and Disorders', 'Islam', 'Mosques', 'Terrorism']",https://www.nytimes.com/2006/03/05/nyregion/a-muslim-leader-in-brooklyn-reconciling-2-worlds.html,nyt://article/d1cdb05d-e2ba-53d2-90b6-38a9e0c48864,By Andrea Elliott
The Week Ahead: Dec. 16-22,2007-12-16,article,Schedule,Arts&Leisure,Arts,[],https://www.nytimes.com/2007/12/16/arts/16weekahead.html,nyt://article/d208121a-6bc1-5547-88ef-2ab421be28c5,By The New York Times
Bloomberg Once Linked 2008 Crisis to End of Redlining Bias in Home Loans,2020-02-13,article,News,Politics,U.S.,"['Black People', 'Blacks', 'Hispanic-Americans', 'Discrimination', 'Affordable Housing', 'Subprime Mortgage Crisis', 'Real Estate and Housing (Residential)', 'Presidential Election of 2020']",https://www.nytimes.com/2020/02/13/us/politics/michael-bloomberg-redlining.html,nyt://article/d213a8bd-a2b1-59cd-9e1b-932d1cc83290,By Matt Stevens
Criminals At Large,1971-05-23,article,Archives,None,Archives,"['BOOK REVIEWS', 'BOOK REVIEWS', 'BOOK REVIEWS']",https://www.nytimes.com/1971/05/23/archives/criminals-at-large.html,nyt://article/d2258f26-fde5-5121-9a3e-3fbabe5111b1,By Newgate Callendar
Starr's Squad of Prosecutors Knows Meaning of Hardball,1998-02-02,article,News,National Desk,U.S.,"['United States Politics and Government', 'Special Prosecutors (Independent Counsel)', 'Biographical Information']",https://www.nytimes.com/1998/02/02/us/investigating-clinton-prosecution-starr-s-squad-prosecutors-knows-meaning.html,nyt://article/d24afb37-65fb-5042-b12b-012128885950,By William Glaberson
Is Mark Zuckerberg Ready for Facebook Parenthood?,2015-11-14,article,Op-Ed,OpEd,Opinion,"['Parenting', 'Social Media']",https://www.nytimes.com/2015/11/15/opinion/sunday/is-mark-zuckerberg-ready-for-facebook-parenthood.html,nyt://article/d291d5f1-8316-5c4a-86b3-43ac94bd26ca,By Elisa Albert
Movie Listings for April 1-7,2016-03-31,article,Schedule,Weekend,Movies,"['Movies', 'Culture (Arts)']",https://www.nytimes.com/2016/04/01/movies/movie-listings-for-april-1-7.html,nyt://article/d2a93bf8-ca0e-53fc-94e1-ee978080b86e,
"Bloomberg for President? ‘No Way,’ His Successor Says",2019-11-12,article,News,Metro,New York,"['Presidential Election of 2020', 'United States Politics and Government']",https://www.nytimes.com/2019/11/11/nyregion/michael-bloomberg-bill-de-blasio.html,nyt://article/d2af7233-5f45-52df-b301-213b153c583c,By Jeffery C. Mays
Richmond Is at a Crossroads. Will Arthur Ashe Boulevard Point the Way?,2019-06-21,article,News,Sports,Sports,"['Names, Geographical', 'Tennis', 'Blacks', 'Black People', 'Discrimination', 'Slavery (Historical)', 'Monuments and Memorials (Structures)', 'Civil Rights Movement (1954-68)']",https://www.nytimes.com/2019/06/21/sports/richmond-is-at-a-crossroads-will-arthur-ashe-boulevard-point-the-way.html,nyt://article/d3202ea9-9cad-5b92-b53f-f5466218fbe0,By Kurt Streeter
Political Memo; Warfare Over Tobacco Bill Could Make It or Break It,1998-04-27,article,News,National Desk,U.S.,"['Taxation', 'Children and Youth', 'ELECTION ISSUES', 'Federal Taxes (US)', 'Law and Legislation', 'Smoking and Tobacco', 'Regulation and Deregulation of Industry']",https://www.nytimes.com/1998/04/27/us/political-memo-warfare-over-tobacco-bill-could-make-it-or-break-it.html,nyt://article/d32d6b62-7a24-5d49-8aca-a5769a80ff83,By Alison Mitchell
Milan Fashion Week Recap,2008-09-29,article,Web Log,None,Blogs,[],https://themoment.blogs.nytimes.com/2008/09/29/blogs/29themoment-milan-fa8194.html,nyt://article/d33af779-edfb-53ca-be13-979ecaaf2f1c,By ALISON S. COHN
A Judge in Full: The Roberts Record (5 Letters),2005-07-28,article,Letter,Opinion,Opinion,['Politics and Government'],https://www.nytimes.com/2005/07/28/opinion/a-judge-in-full-the-roberts-record-5-letters.html,nyt://article/d39d4515-7af1-5088-8fb9-16e683be6259,
Bankers Look for Closer Bond With Policy Makers,2010-01-30,article,,Business,Business Day,[],https://dealbook.nytimes.com/2010/01/30/bankers-look-for-closer-bond-with-policy-makers/,nyt://article/d3bbc72b-f220-525d-9941-ff45848fd678,By Dealbook
"Campaigns Use Opponent’s Words, and Cry Foul",2012-06-12,article,News,,U.S.,['Presidential Election of 2012'],https://thecaucus.blogs.nytimes.com/2012/06/12/campaigns-use-opponents-words-and-cry-foul/,nyt://article/d3c88547-70d5-5f14-a261-1ce166bff20b,By Michael D. Shear
"In Texas, a Lone House Democrat Has an ‘A’ Rating From the N.R.A. Can He Survive?",2019-09-09,article,News,Washington,U.S.,"['United States Politics and Government', 'Gun Control', 'Mass Shootings', 'Elections, House of Representatives']",https://www.nytimes.com/2019/09/09/us/politics/henry-cuellar-nra.html,nyt://article/d3db3587-3559-51b5-a829-2670e71e651f,By Sheryl Gay Stolberg
Review: ‘Unexpected Joy’ Is a ‘Me’ Generation Musical,2018-05-03,article,Review,Culture,Theater,['Theater'],https://www.nytimes.com/2018/05/03/theater/unexpected-joy-review.html,nyt://article/d3f5d3bf-f4f4-5fc5-8134-7b9f19044020,By Laura Collins-Hughes
The Soft Money Explosion,2000-05-28,article,Editorial,Editorial Desk,Opinion,"['Editorials', 'Finances', 'Ethics', 'Law and Legislation', 'Elections']",https://www.nytimes.com/2000/05/28/opinion/the-soft-money-explosion.html,nyt://article/d4052167-0178-58d2-a130-cae44e93b90d,
Closing the Gap Between Rich and Poor,2012-03-09,article,Letter,Letters,Opinion,"['SAT (College Admission Test)', 'Internships', 'Income Inequality', 'Taxation']",https://www.nytimes.com/2012/03/10/opinion/closing-the-gap-between-rich-and-poor.html,nyt://article/d40b46c8-27e4-5522-97e6-660720052947,
THE LISTINGS | DEC. 2--DEC. 8,2005-12-02,article,Summary,"Movies, Performing Arts/Weekend Desk",Arts,[],https://www.nytimes.com/2005/12/02/arts/movies/the-listings-dec-2dec-8.html,nyt://article/d40e72a3-bb81-5852-89bf-0bbb8d2fd8ae,
Why Doesn’t Architecture Care About Sexual Harassment?,2018-10-12,article,Op-Ed,OpEd,Opinion,"['ARCHITECTURE', 'Sexual Harassment', '#MeToo Movement']",https://www.nytimes.com/2018/10/12/opinion/richard-meier-metoo-moment.html,nyt://article/d4431a75-ab4c-5b4f-9c99-1f5d60977025,By Stella Lee
Norma Desmond Had It Wrong: The Picture Makers Got Small,1999-05-23,article,News,Money and Business/Financial Desk,Business Day,['MOTION PICTURES'],https://www.nytimes.com/1999/05/23/business/grass-roots-business-norma-desmond-had-it-wrong-the-picture-makers-got-small.html,nyt://article/d4600ddc-96c7-5b5e-be52-f2e3fcff2965,By Joel Kotkin
"Comic-Con: Music to His Ears, if He Could Hear It",2013-07-18,article,News,,Arts,"['Comic-Con (Convention)', 'Music']",https://artsbeat.blogs.nytimes.com/2013/07/18/comic-con-it-would-be-music-to-his-ears-if-he-could-hear-it/,nyt://article/d4708544-c5a3-5b64-b3e5-d04db160c322,By Michael Cieply
When Films and Facts Collide in Questions,2015-01-21,article,News,Culture,Movies,"['Movies', 'Academy Awards (Oscars)']",https://www.nytimes.com/2015/01/22/movies/selma-questions-are-nothing-new-for-historical-films.html,nyt://article/d4806b44-4b51-553d-bcc9-2993c3d66251,By Cara Buckley
The All-Male Photo Op Isn’t a Gaffe. It’s a Strategy.,2017-03-27,article,Op-Ed,OpEd,Opinion,"['Women and Girls', 'Birth Control and Family Planning', 'Health Insurance and Managed Care', 'United States Politics and Government']",https://www.nytimes.com/2017/03/27/opinion/the-all-male-photo-op-isnt-a-gaffe-its-a-strategy.html,nyt://article/d4936a29-0eee-5bd8-acc4-c82a792e182c,By Jill Filipovic
Letters to the Editor,2013-01-26,article,Letter,Sports,Sports,[],https://www.nytimes.com/2013/01/27/sports/tax-talk-makes-it-hard-to-root-for-phil-mickelson.html,nyt://article/d4b798ef-1693-5d27-8f71-78527c129759,
Shunning Alan Dershowitz on Martha’s Vineyard: It’s Not ‘McCarthyism’,2018-07-05,article,Letter,Letters,Opinion,[],https://www.nytimes.com/2018/07/05/opinion/dershowitz-marthas-vineyard.html,nyt://article/d4d2f62d-219a-534b-aeaf-f374dbf7577d,
Plan Is to Revamp New York's Family Courts,1994-10-14,article,News,National Desk;,U.S.,"['Courts', 'Family Courts']",https://www.nytimes.com/1994/10/14/us/plan-is-to-revamp-new-york-s-family-courts.html,nyt://article/d4f35e32-503b-5d1c-87ed-d681017ca8c1,By Jan Hoffman
"Baby Boomers, and There the Likeness Ceases",1998-02-16,article,News,National Desk,U.S.,['Biographical Information'],https://www.nytimes.com/1998/02/16/us/baby-boomers-and-there-the-likeness-ceases.html,nyt://article/d56b4ac8-fc1b-5cd7-8342-b429cbdb2f47,By Jill Abramson
"By Not Speaking Up, Wilpons Send the Wrong Message",2013-05-29,article,News,Sports,Sports,['Baseball'],https://www.nytimes.com/2013/05/29/sports/baseball/on-a-soggy-day-wilpons-leave-mets-fans-high-and-dry.html,nyt://article/d5812d36-baa4-5421-b913-75400c061e22,By Harvey Araton
Blair's Disenchanted Kingdom: Strike Takes a Toll,2000-09-19,article,An Analysis; News Analysis,Foreign Desk,World,"['International Trade and World Market', 'PUBLIC OPINION', 'Oil (Petroleum) and Gasoline', 'Politics and Government', 'Prices (Fares, Fees and Rates)', 'Demonstrations and Riots']",https://www.nytimes.com/2000/09/19/world/blair-s-disenchanted-kingdom-strike-takes-a-toll.html,nyt://article/d5c344c1-0ac0-5143-95f2-543995028dd9,By Warren Hoge
For Children,1997-07-25,article,News,Weekend Desk,Arts,"['Children and Youth', 'Entertainment and Amusements', 'Culture']",https://www.nytimes.com/1997/07/25/arts/for-children.html,nyt://article/d67153f6-251c-5b9c-a3cb-d97651631545,By Laurel Graeber
Bringing Musical Mercy to the Vocally Challenged,2007-11-03,article,News,Business,Business Day,['Music'],https://www.nytimes.com/2007/11/03/business/03pursuits.html,nyt://article/d6c6552f-b77e-591f-a61a-e3db2d84375f,By Harry Hurt III
Courtesy and History,2012-04-24,article,News,,Times Topics,[],https://afterdeadline.blogs.nytimes.com/2012/04/24/courtesy-and-history/,nyt://article/d6d66852-8485-5e2e-aba1-2b672b84aab7,By Philip B. Corbett
‘Absolute Monarchs’,2011-07-22,article,Letter,BookReview,Books,['Books and Literature'],https://www.nytimes.com/2011/07/24/books/review/absolute-monarchs.html,nyt://article/d6f306e9-af99-5f4d-a17f-c01f281a5528,
Don’t Tie the Next President’s Hands,2008-01-17,article,Editorial,Editorial,Opinion,"['Editorials', 'Presidential Election of 2008', 'UNITED STATES ARMAMENT AND DEFENSE', 'Politics and Government']",https://www.nytimes.com/2008/01/17/opinion/17thu1.html,nyt://article/d7599511-0911-5c1f-a29b-a941848e6633,
United Grapples With PR Crisis Over Videos of Man Being Dragged Off Plane,2017-04-11,article,News,Business,Business Day,"['AIRLINES AND AIRPLANES', 'Airport Security', 'Video Recordings, Downloads and Streaming', 'Customer Relations']",https://www.nytimes.com/2017/04/11/business/united-airline-passenger-overbooked-flights.html,nyt://article/d7ba04ee-e4f5-5430-8f53-784e7bb3271c,By Julie Creswell and Sapna Maheshwari
Am I Wiser Than My Grandparents?,2019-12-23,article,Op-Ed,OpEd,Opinion,"['Discrimination', 'Immigration and Emigration', 'Social Media', 'Philosophy']",https://www.nytimes.com/2019/12/23/opinion/2020-tolerance-chronocentrism.html,nyt://article/d7c9461b-6eb2-59ed-b88b-6d9f6972ae85,By Pico Iyer
The ‘Infinity War’ in the Streets of Hong Kong,2019-12-28,article,Op-Ed,OpEd,Opinion,"['Hong Kong Protests (2019)', 'Politics and Government']",https://www.nytimes.com/2019/12/27/opinion/hong-kong-protests.html,nyt://article/d8285aba-af39-562b-bcb2-51d26c9232c4,By Roger Cohen
"Bill Kristol: Go Ahead, Raise Taxes",2012-11-12,article,News,,Opinion,['Taxation'],https://takingnote.blogs.nytimes.com/2012/11/12/bill-kristol-go-ahead-raise-taxes/,nyt://article/d83f6faf-8089-5a91-a43b-6956eb6ef5b1,By Andrew Rosenthal
The Bailout and its Discontents,2010-10-25,article,,,Opinion,[],https://douthat.blogs.nytimes.com/2010/10/25/the-bailout-and-its-discontents/,nyt://article/d870b599-d7db-51dc-8e31-fcf3d11450bb,By Ross Douthat
"In Trump’s Security Pick, Michael Flynn, ‘Sharp Elbows’ and No Dissent",2016-12-03,article,News,National,U.S.,"['Classified Information and State Secrets', 'United States Defense and Military Forces', 'United States Politics and Government', 'United States International Relations']",https://www.nytimes.com/2016/12/03/us/politics/in-national-security-adviser-michael-flynn-experience-meets-a-prickly-past.html,nyt://article/d8b7272e-4ed8-56f1-a11e-d7be86fdf9cb,"By Matthew Rosenberg, Mark Mazzetti and Eric Schmitt"
Much Ado About Reading,2006-09-02,article,Op-Ed,Editorial,Opinion,"['Books and Literature', 'United States Politics and Government']",https://www.nytimes.com/2006/09/02/opinion/02dowd.html,nyt://article/d93af24d-a491-5740-b899-b1984baefa66,By Maureen Dowd
"Activists, Afterward",2000-04-02,article,News,The City Weekly Desk,New York,"['Social Conditions and Trends', 'Homeless Persons', 'Housing', 'Roads and Traffic', 'Politics and Government', 'Biographical Information', 'Parks and Other Recreation Areas', 'WESTWAY']",https://www.nytimes.com/2000/04/02/nyregion/activists-afterward.html,nyt://article/d98fded1-bbcc-56c1-bcab-417dedea73cd,By Mary Billard
"Primary Day, Facebook, Bill Clinton: Your Evening Briefing",2018-06-06,article,briefing,NYTNow,Briefing,[],https://www.nytimes.com/2018/06/06/briefing/primary-day-facebook-bill-clinton.html,nyt://article/d9a56f0e-4964-51bc-8242-48531fea62b8,"By Charles McDermid, Joumana Khatib and David Scull"
Whimsy Just Doesn’t Show Up on a Spreadsheet,2015-06-11,article,News,Styles,Style,"['Modern Love (Times Column)', 'Dating and Relationships', 'Economics (Theory and Philosophy)']",https://www.nytimes.com/2015/06/14/style/whimsy-just-doesnt-show-up-on-a-spreadsheet.html,nyt://article/d9c83e94-9177-59ec-8a0c-e144c8bcf179,By Patricia Park
Poster Boy for the Revolution,1997-05-18,article,Review,Book Review Desk,Books,"['Books and Literature', 'Reviews']",https://www.nytimes.com/1997/05/18/books/poster-boy-for-the-revolution.html,nyt://article/d9f49411-25ba-57c4-b1c8-b6917f419eba,By Peter Canby
"Onstage at Fair: 55,000 Amateurs",1964-08-05,article,Archives,None,Archives,[],https://www.nytimes.com/1964/08/05/archives/onstage-at-fair-55000-amateurs.html,nyt://article/d9fd1274-e818-5cf0-9cb5-ca8fd89e79a3,
Tempest on a Tarmac: Loretta Lynch Minimizes Damage Done by Bill Clinton,2016-07-01,article,News,OpEd,Opinion,['Presidential Election of 2016'],https://takingnote.blogs.nytimes.com/2016/07/01/tempest-on-a-tarmac-loretta-lynch-minimizes-damage-done-by-bill-clinton/,nyt://article/da2b09d4-9048-54e2-88a1-5f291fa68318,By Elizabeth Williamson
Should Fashion Be Politically Correct?,2015-10-14,article,News,Styles,Fashion & Style,"['Paris Fashion Week', 'September Fashion Week (2015)', 'Fashion and Apparel']",https://www.nytimes.com/2015/10/15/fashion/should-fashion-be-politically-correct.html,nyt://article/da30ed34-4967-51f1-b3a6-f23cfe33e36c,By Vanessa Friedman
"In Tax-Cut Quest, Corzine May Be Key",2006-11-19,article,News,Metro,New York,['Property Taxes'],https://www.nytimes.com/2006/11/19/nyregion/19taxes.html,nyt://article/da5033d8-813f-5909-8799-88a1b7500a7f,By Richard G. Jones
Saints Return to Louisiana Amid Much Damage to Repair,2005-10-28,article,News,Sports Desk,Sports,['Football'],https://www.nytimes.com/2005/10/28/sports/football/saints-return-to-louisiana-amid-much-damage-to-repair.html,nyt://article/da784c1e-0dd1-5875-ae7c-5975aac76898,By Jere Longman
When Type Was Poured Hot,2009-11-12,article,Review,BookReview,Books,['Books and Literature'],https://www.nytimes.com/2009/11/15/books/review/Carr-t.html,nyt://article/da7ca2de-932e-54bc-a092-d5c6c4f7c796,By David Carr
People and Business,1975-02-14,article,Archives,None,Archives,"['Energy and Power', 'Oil (Petroleum) and Gasoline', 'International Trade and World Market', 'Economic Conditions and Trends', 'Economic Conditions and Trends', 'Economic Conditions and Trends', 'Banks and Banking', 'Banks and Banking', 'LABOR', 'UNEMPLOYMENT AND JOB MARKET', 'Finances', 'BUDGET']",https://www.nytimes.com/1975/02/14/archives/people-and-business-pritzkers-complete-a-cerro-deal.html,nyt://article/daad8c5b-f2ec-50e8-972b-6ff0e0f06b59,
He’s ‘Articulate’: A Compliment or an Insult? (4 Letters),2007-02-06,article,Letter,Letters,Opinion,"['English Language', 'Blacks', 'Black People']",https://www.nytimes.com/2007/02/06/opinion/l06speech.html,nyt://article/dad4f27c-e57b-5fac-a16f-a4b13ad29291,
"The Real Lessons of Enron org idsrc=""NYSE"" value=""ENE,ENE-J""/ 's Fall",2002-01-16,article,Letter,Opinion,Opinion,['United States Politics and Government'],https://www.nytimes.com/2002/01/16/opinion/the-real-lessons-of-enron-org-idsrcquotnysequot-valuequoteneenejquot.html,nyt://article/dadd6a5b-855a-5ade-a214-46b61aa77bd7,
'A Hole in Our House',1998-10-25,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/1998/10/25/books/a-hole-in-our-house.html,nyt://article/daeb6c16-6343-5a55-a9c0-6a6ba9b49b76,By Claire Messud
"Paul O’Neill, Treasury Secretary Who Clashed With Bush, Dies at 84",2020-04-18,article,Obituary (Obit),Obits,U.S.,"['Deaths (Obituaries)', 'United States Politics and Government']",https://www.nytimes.com/2020/04/18/us/politics/paul-oneill-dead.html,nyt://article/db35f7d2-a3a8-5bea-bfeb-815a0d7f86fa,By Robert D. Hershey Jr
I.O.C. Issues Glowing Review of Beijing Games,2008-11-26,article,News,Sports,Sports,"['Freedom and Human Rights', 'Olympic Games', 'Olympic Games (2008)']",https://www.nytimes.com/2008/11/27/sports/olympics/27olympics.html,nyt://article/db69f1c5-5b4e-5f48-bef2-01ba23e91fea,By Katie Thomas
‘Write When You Get Work’ Review: Backstreet Boy Seeks Uptown Girl,2018-11-22,article,Review,Weekend,Movies,['Movies'],https://www.nytimes.com/2018/11/22/movies/write-when-you-get-work-review.html,nyt://article/db879a75-4d65-56ff-b5ad-93ecf0089ad8,By Jeannette Catsoulis
"Republican Chairman Exerts Pressure on PBS, Alleging Biases",2005-05-02,article,News,National Desk,U.S.,"['Television', 'Public Television', 'Conservatism (US Politics)', 'News and News Media']",https://www.nytimes.com/2005/05/02/arts/television/republican-chairman-exerts-pressure-on-pbs-alleging-biases.html,nyt://article/dbec1949-7a64-5c83-9bfe-c4d66b9e51d9,"This article is by Stephen Labaton, Lorne Manly and Elizabeth Jensen"
A Young Girl’s Rape in India Becomes a Crisis for Modi,2018-04-14,article,News,Foreign,World,"['Sex Crimes', 'Women and Girls', 'Demonstrations, Protests and Riots', 'Muslims and Islam', 'Hinduism', 'Murders, Attempted Murders and Homicides', 'Child Abuse and Neglect']",https://www.nytimes.com/2018/04/14/world/asia/india-girl-rape.html,nyt://article/dbff338b-2668-510c-97a0-5f67a95fd690,By Jeffrey Gettleman
Hats Off to the Circumflex,2016-02-20,article,Op-Ed,OpEd,Opinion,"['French Language', 'Language and Languages', 'Greek Language']",https://www.nytimes.com/2016/02/20/opinion/hats-off-to-the-circumflex.html,nyt://article/dc396f58-d4a3-5d83-b8d0-da29475fc5f2,By Keith Houston
The Man Who Could Not Say No Cries Uncle,2001-03-18,article,News,Long Island Weekly Desk,New York,"['PATRONAGE', 'Finances', 'ELECTION ISSUES', 'Politics and Government', 'Credit', 'Budgets and Budgeting', 'Elections']",https://www.nytimes.com/2001/03/18/nyregion/the-man-who-could-not-say-no-cries-uncle.html,nyt://article/dc7896b2-afc9-53a0-ac40-9aeab458b270,By Al Baker
Facebook: What Would Google Do?,2007-11-30,article,News,Business,Technology,[],https://bits.blogs.nytimes.com/2007/11/30/facebook-what-would-google-do/,nyt://article/dceeda70-1718-5823-8c4d-a0c8e0833659,By Saul Hansell
"‘The Prize,’ by Dale Russakoff",2015-08-19,article,Review,BookReview,Books,"['Books and Literature', 'Education (K-12)']",https://www.nytimes.com/2015/08/23/books/review/the-prize-by-dale-russakoff.html,nyt://article/dd2a2449-6ae7-5d91-8612-47a03faab2c1,By Alex Kotlowitz
Assessment Praising ’08 Games Is Criticized,2008-11-28,article,News,Sports,Sports,"['Freedom and Human Rights', 'Olympic Games (2008)']",https://www.nytimes.com/2008/11/28/sports/olympics/28olympics.html,nyt://article/dd2c4413-c803-5b23-9b41-73c94ad72774,By Katie Thomas
Arts and Leisure Guide,1978-02-12,article,Archives,None,Archives,[],https://www.nytimes.com/1978/02/12/archives/arts-and-leisure-guide-of-special-interest.html,nyt://article/de0c3f67-9533-5d1c-969a-097188fdc55f,Edited by Ann Barry
Geopolitical Animals,1999-03-07,article,Review,Book Review Desk,Books,[],https://www.nytimes.com/1999/03/07/books/geopolitical-animals.html,nyt://article/de30b30f-aec6-5644-9963-997e238377b0,By Charles Horner
HOLLYWOOD WITH MUSIC,1981-06-28,article,Review,Book Review Desk,Books,['Books and Literature'],https://www.nytimes.com/1981/06/28/books/hollywood-with-music.html,nyt://article/de7141b3-0617-5f15-9c51-3a53f4d9f106,
Horse Racing Ad on Sydney Opera House Ignites Debate: Is All Australia for Sale?,2018-10-11,article,News,Foreign,World,"['ADVERTISING AND MARKETING', 'Opera', 'Politics and Government', 'Demonstrations, Protests and Riots']",https://www.nytimes.com/2018/10/11/world/australia/sydney-opera-house-horse-racing-ad.html,nyt://article/df36aac6-f405-5894-b22d-bcdac7d9702b,By Clarissa Sebag-Montefiore
