headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
The Case of Major Beckwith Reply of Our Washington Correspondent.; UNFOUNDED ASPERSIONS.,1861-10-18,article,Archives,None,Archives,[],https://www.nytimes.com/1861/10/18/archives/the-case-of-major-beckwith-reply-of-our-washington-correspondent.html,nyt://article/bbc78e4f-4688-5c73-97b2-fd72ec338cb8,
She's 94 and Still Busy Doing for Others,1970-12-04,article,Archives,None,Archives,"['Longevity', 'SOUTH']",https://www.nytimes.com/1970/12/04/archives/shes-94-and-still-busy-doing-for-others.html,nyt://article/bbeb1a7f-4542-5ac3-b408-2e034a27bfeb,By Angela Taylor
"NEW-YORK CITY.; AMUSEMENTS THIS EVENING. Testimonial to Capt. E. M. Fitch, of the Steamship Washington. Dr. Sims on a Hospital for Females. MAY A RAILROAD PASSENGER BREAK DOORS? THE HARLEM RAILROAD. INSTITUTION FOR THE DEAF AND DUMB. ILLNESS OF BISHOP WAINWRIGHT. COURT CALENDAR-FRIDAY",1854-05-19,article,Archives,None,Archives,[],https://www.nytimes.com/1854/05/19/archives/newyork-city-amusements-this-evening-testimonial-to-capt-e-m-fitch.html,nyt://article/bc553509-aef4-554f-8dcd-0d79af380c95,
Hunting the Japanese Lion.,1860-06-21,article,Archives,None,Archives,[],https://www.nytimes.com/1860/06/21/archives/hunting-the-japanese-lion.html,nyt://article/bc5d98ed-5fed-562b-92b0-a0b5be9364f2,
‘NBC Theater’,1979-06-23,article,Archives,None,Archives,"['TELEVISION AND RADIO', 'PROGRAMS', 'MOTION PICTURES', 'TELEVISION AND RADIO', 'PROGRAMS']",https://www.nytimes.com/1979/06/23/archives/nbc-theater-planning-3-major-play-productions-the-big-event-and.html,nyt://article/bd511650-6716-584c-a430-0400a72b0b67,By Les Brown
"WELCOME TO THE PRINCE.; EXTRAORDINARY DEMONSTRATION. Two hundred Thousand People Aid in the Ovation. His Reception on Board the Harriet Lane and at Castle Garden. THE REVIEW ON THE BATTERY. The Procession and scenes Along Broadway. PASSING MILITARY SALUTE AT THE CITY HALL. What the People Said and Did, and How they Liked It. No Accidents No Disturbances. The Programme for To-Day, ON BOARD THE HARRIET LANE. AT CASTLE GARDEN. THE REVIEW OF THE BATTERY. THE PROCESSION. AT THE FIFTH-AVENUE HOTEL. WHAT THE PEOPLE DID. WELCOME TO THE PRINCE. THE EVENING AT THE HOTEL. NO ACCIDENTS. THE PROGRAMME FOR TO-DAY. THE PRINCE'S BALL.",1860-10-12,article,Archives,None,Archives,[],https://www.nytimes.com/1860/10/12/archives/welcome-to-the-prince-extraordinary-demonstration-two-hundred.html,nyt://article/be47f64a-72a3-591e-a741-d0d7fc2f5326,
SPEECH RESTORED BY SHOCK.; Mary Fisher Had Been Deaf and Dumb Eight Years.,1894-09-10,article,Archives,None,Archives,['Lightning'],https://www.nytimes.com/1894/09/10/archives/speech-restored-by-shock-mary-fisher-had-been-deaf-and-dumb-eight.html,nyt://article/be7bdb40-9def-5385-9220-c0508de0313f,
THE BATTLE OF WINCHESTER.,1862-04-20,article,Archives,None,Archives,[],https://www.nytimes.com/1862/04/20/archives/the-battle-of-winchester.html,nyt://article/be7f7524-3eea-5028-a61b-a24837815d61,
THE SCREEN,1927-07-05,article,Review,amusements hotels and restaurants,Archives,['MOTION PICTURES'],https://www.nytimes.com/1927/07/05/archives/the-screen.html,nyt://article/be99810e-6cc5-5993-97fc-3c0b6dd60071,By Mordaunt Hall
American Geographical and Statistical Society.; INTERESTING PARTICULARS OF THE COMING CENSUS. Solider's Library. Internal Revenue. The Quota and the Draft.,1865-02-03,article,Archives,None,Archives,['MISCELLANEOUS'],https://www.nytimes.com/1865/02/03/archives/american-geographical-and-statistical-society-interesting.html,nyt://article/bef429b9-bc1c-5771-b402-1eec2312bb7b,
Knights' Executive Relishes a Challenge,1991-04-04,article,News,Sports Desk,Sports,['Football'],https://www.nytimes.com/1991/04/04/sports/pro-football-knights-executive-relishes-a-challenge.html,nyt://article/bff4bd19-2740-536d-a949-462686634fd1,By Thomas George
THE INTEREST TO BE PAID ON MISSOURI STATE BONDS.,1861-05-26,article,Archives,None,Archives,[],https://www.nytimes.com/1861/05/26/archives/the-interest-to-be-paid-on-missouri-state-bonds.html,nyt://article/c02e2d3c-b589-53c9-8a17-6e89c5ad2a10,
"DEPARTMENT OF THE INTERIOR.; REPORT OF SECRETARY UPSHUR. PUBLIC LAND SYSTEM. THE PACIFIC RAILROAD. HOMESTEAD LAW. TAXING THE GOLD MINES. THE INDIANS. PENSIONS. PATENT OFFICE. NATIONAL INSANE HOSPITAL. COLUMBIA DEAF AND DUMB INSTITUTION. CAPITOL EXTENSION. PUBLIC BUILDINGS. WASHINGTON AQUEDUCT. ALEXANDRIA AND WASHINGTON RAILROAD. POLICE COMMISSIONERS. INTERNAL AFFAIRS OF THE DISTRICT. DETECTIVE POLICE. AFRICAN SLAVE-TRADE. THE RECAPTURED AFRICANS. INDISPOSITION OF NEGROES TO COLONIZE. BUREAU OF NATIONAL STATISTICS. BOOKS AND DOCUMENTS. UNITED STATES COURTS IN THIS CITY. THE UNION PACIFIC RAILROAD COMPANY, GOLD FIELDS IN ARIZONA.",1863-12-10,article,Archives,None,Archives,[],https://www.nytimes.com/1863/12/10/archives/department-of-the-interior-report-of-secretary-upshur-public-land.html,nyt://article/c0b06488-1cab-5e06-836a-3d41382f6608,
MISCELLANEOUS.,1860-03-29,article,Archives,None,Archives,[],https://www.nytimes.com/1860/03/29/archives/miscellaneous.html,nyt://article/c12b6499-0493-53af-9c92-5ebf269e26a7,
Harper's Bazaar is moving to increase ad pages with a new Web site and television campaign.,1998-03-05,article,News,Business/Financial Desk,Business Day,"['COMPUTERS AND INFORMATION SYSTEMS', 'ADVERTISING', 'Television', 'INTERNET AND WORLD WIDE WEB']",https://www.nytimes.com/1998/03/05/business/media-business-advertising-harper-s-bazaar-moving-increase-ad-pages-with-new-web.html,nyt://article/c13a9410-a43e-582c-9135-7b8ed04e5d51,By Jane L. Levere
The Home for Young Deaf Mutes--Correction.,1860-03-03,article,Archives,None,Archives,[],https://www.nytimes.com/1860/03/03/archives/the-home-for-young-deaf-mutescorrection.html,nyt://article/c14982f0-2ba4-5cd4-ac8c-7392cbbecb72,THOMAS GALLAUDET
ITALIAN BOXER WOUNDED; Deaf-Dumb Bantam Champion Seriously Hurt in Dispute,1955-02-13,article,Archives,None,Archives,"['SHOOTINGS', 'Boxing', 'WORLD CHAMPIONS']",https://www.nytimes.com/1955/02/13/archives/italian-boxer-wounded-deafdumb-bantam-champion-seriously-hurt-in.html,nyt://article/c1edd7af-e98d-52b7-ba88-23fa13db9b4b,
"THE JAPANESE IN NEW-YORK.; The Grand Ball Where are all the Tickets? Who Sells Them? What the Japanese are Doing. &c., &c.",1860-06-25,article,Archives,None,Archives,[],https://www.nytimes.com/1860/06/25/archives/the-japanese-in-newyork-the-grand-ball-where-are-all-the-tickets.html,nyt://article/c41dab4e-89fe-547a-ab9c-40ef90b28d5a,
GOVERNOR'S MESSAGE.; To the Senate and Assembly:,1861-01-03,article,Archives,None,Archives,[],https://www.nytimes.com/1861/01/03/archives/governors-message-to-the-senate-and-assembly.html,nyt://article/c48437ec-e16a-581d-90d3-de35957d0261,
To Stop Redlining,1976-06-14,article,Archives,None,Archives,['Housing'],https://www.nytimes.com/1976/06/14/archives/to-stop-redlining.html,nyt://article/c4867794-8aa7-5630-ae30-ae5b312224d0,
Abuse Victim Is Suspicious About Timing Of Apology,2002-04-11,article,News,Metropolitan Desk,New York,"['Sex Crimes', 'Child Abuse and Neglect', 'Priests', 'Suits and Litigation']",https://www.nytimes.com/2002/04/11/nyregion/abuse-victim-is-suspicious-about-timing-of-apology.html,nyt://article/c49cfbfa-bab4-5bf8-bcd9-34a1936f3078,By Andy Newman
FOREIGN ITEMS.,1864-03-06,article,Archives,None,Archives,['MISCELLANEOUS'],https://www.nytimes.com/1864/03/06/archives/foreign-items.html,nyt://article/c4e6da96-cafc-58f1-8cbc-15860194ea65,
Holocaust Films That Redeem Germans,2009-02-10,article,News,,Week in Review,[],https://ideas.blogs.nytimes.com/2009/02/10/holocaust-films-that-redeem-germans/,nyt://article/c5430c72-71d7-566b-b583-67c05b1b6269,By Tom Kuntz
BROOKLYN CITY.; MARRIAGE AT THE DEAF AND DUMB INSTITUTE. SUDDEN DEATH. COUP DE SOLEIL SHOCKING ACCIDENT. LAFAYETTE AVENUE ACCIDENT. PICKPOCKETS PIC-NIC. COURT MARTIAL SABBATH SCHOOL EXCURSION. FALSE PRETENCES. STEALING A HORSE AND WAGON.,1852-07-29,article,Archives,None,Archives,[],https://www.nytimes.com/1852/07/29/archives/brooklyn-city-marriage-at-the-deaf-and-dumb-institute-sudden-death.html,nyt://article/c5dcf182-7af4-51de-9481-e1be4f96a875,
THE EPISCOPAL CONVENTION.; Thanksgiving and Prayer in the Morning Bitter Debate and Angry Feelings in the Afternoon More Discussion on Slavery What Caused the War? MEETING OF THE CONVENTION. A SUDDEN STORM. A LULL BITTER DEBATE.,1865-10-22,article,Archives,None,Archives,[],https://www.nytimes.com/1865/10/22/archives/the-episcopal-convention-thanksgiving-and-prayer-in-the-morning.html,nyt://article/c6496109-d5cd-5637-b4b5-ec27f1d7017e,From Our Own Correspondent
Second Day of the Great Anniversaries.; REPORTS OF THE BENEVOLENT SOCIETIES. Interesting Exercises of the Young Men's Christian Association. The Programme of the Week. TIMES AND PLACES OF THE MAY ANNIVERSARY MEETINGS.,1860-05-08,article,Archives,None,Archives,[],https://www.nytimes.com/1860/05/08/archives/second-day-of-the-great-anniversaries-reports-of-the-benevolent.html,nyt://article/c66d6e28-5d9b-54c6-b248-e3dce9dfae7a,
"Two Heads Together, Playing as One",2008-09-19,article,Review,Arts&Leisure,Arts,['Jazz'],https://www.nytimes.com/2008/09/21/arts/music/21play.html,nyt://article/c6c91727-7896-5a24-b4c5-80784b025687,By Nate Chinen
"In Trenton, Insurance Rates Are Protested",1997-04-24,article,News,Metropolitan Desk,New York,"['Prices (Fares, Fees and Rates)', 'Demonstrations and Riots', 'Automobile Insurance and Liability']",https://www.nytimes.com/1997/04/24/nyregion/in-trenton-insurance-rates-are-protested.html,nyt://article/c6f8bcfb-3caa-5faa-ab3b-8920bc54d538,By Jennifer Preston
"WESTERN MARYLAND.; The Opening Spring--Cumberland, Its Inhabitants and the Scenery Round About It--A Secesh Family--Rebel Music and Poetry--Our Troops Gen. Kelly--New-Creek--An Encampment--Distinguished Officers--Bush Rangers--The sixth Virginia Regiment--The Cheat Mountain Country and its Magnificent Scenery--Artists and Sportsmen--Trout Fishing in the Mountains--Harper's Ferry Crossing--Col. Dixon. H. Miles--A Fac Simile of the Dora"" of Porte Crayon.",1862-05-12,article,Archives,None,Archives,[],https://www.nytimes.com/1862/05/12/archives/western-maryland-the-opening-springcumberland-its-inhabitants-and.html,nyt://article/c724739d-6567-5f03-9fcb-5e485f83175e,
ITALY.; Notes of a Trip from Munich to Florence State of Northern and Central Italy Political Prospects.,1860-02-21,article,Archives,None,Archives,['Travel and Vacations'],https://www.nytimes.com/1860/02/21/archives/italy-notes-of-a-trip-from-munich-to-florence-state-of-northern-and.html,nyt://article/c76abcab-e537-57ae-bd2a-1fcae35bc433,
Is $75 Million in Venture Capital an Advantage?,2013-06-19,article,News,,Business Day,"['Entrepreneurship', 'Small Business', 'Start-ups', 'Venture Capital']",https://boss.blogs.nytimes.com/2013/06/19/is-50-million-in-venture-capital-an-advantage/,nyt://article/c8197ef2-8187-5771-ac10-ebbbd65c8212,By Ian Mount
PROCEEDINGS OF THE LEGISLATURE.; SENATE. EVEFNING SESSION.,1863-04-24,article,Archives,None,Archives,[],https://www.nytimes.com/1863/04/24/archives/proceedings-of-the-legislature-senate-evefning-session.html,nyt://article/c8231fe9-d5c8-5a11-89a3-86f563f7f8ac,
A 2D BANK EXPLAINS POLICY ON CITY NOTES,1977-10-13,article,Archives,None,Archives,"['Finances', 'EXPENSE BUDGET']",https://www.nytimes.com/1977/10/13/archives/a-2d-bank-explains-policy-on-city-notes-chemical-chief-asserts.html,nyt://article/c82c255a-dcec-5a64-b815-e49894562b10,By Steven R. Weisman
Why Americans in Paris Get Lost on the Metro,1986-12-19,article,Letter,Editorial Desk,Opinion,['Language and Languages'],https://www.nytimes.com/1986/12/19/opinion/l-why-americans-in-paris-get-lost-on-the-metro-490786.html,nyt://article/c877f930-6b57-55cb-b554-ee4881c6ec18,
"DUKE OF NORFOLK MAY MARRY AGAIN; Reported to be Engaged to Lady Alice Fitzwilliam. Only Child of the Earl Marshal of England Was Born Deaf, Dumb, and Blind.",1901-10-19,article,Archives,None,Archives,[],https://www.nytimes.com/1901/10/19/archives/duke-of-norfolk-may-marry-again-reported-to-be-engaged-to-lady.html,nyt://article/c8da5834-1824-58c9-a5ed-4a2af8ef8dea,
THE DEAF AND DUMB IN ANTIQUITY.--,1884-11-02,article,Archives,None,Archives,[],https://www.nytimes.com/1884/11/02/archives/the-deaf-and-dumb-in-antiquity.html,nyt://article/c8e73cd3-a428-503e-a797-d9503ea65475,
‘The Wild Child’ Raises Curtain,1970-09-11,article,Archives,None,Archives,"['MOTION PICTURES', 'REVIEWS AND OTHER DATA ON SPECIFIC PRODUCTIONS', 'Children and Youth', 'BEHAVIOR AND TRAINING']",https://www.nytimes.com/1970/09/11/archives/the-wild-child-raises-curtain.html,nyt://article/c945c5a2-363f-598d-a50c-1d9dc9e8fcc8,By Vincent CanBY
Chad Threatens to Expel Sudanese Refugees,2006-04-14,article,News,ContinuousNews,World,[],https://www.nytimes.com/2006/04/14/world/14cnd-chad.html,nyt://article/c951079c-b1c6-5f9d-960f-aff6756900a0,By MARC LACEY
ASSEMBLY.; BILLS PASSED.,1864-03-31,article,Archives,None,Archives,[],https://www.nytimes.com/1864/03/31/archives/assembly-bills-passed.html,nyt://article/c99c15b0-d407-50c1-8c59-3ed60c1ca15e,
A Card.,1862-12-23,article,Archives,None,Archives,[],https://www.nytimes.com/1862/12/23/archives/a-card.html,nyt://article/ca3c86ca-da15-576b-9b2e-a318095c7de0,
AMERICAN DEAF AND DUMB INSTRUCT ORS' CONVENTION.,1874-07-22,article,Archives,None,Archives,[],https://www.nytimes.com/1874/07/22/archives/american-deaf-and-dumb-instruct-ors-convention.html,nyt://article/cadae78a-3bbf-5fb8-85dd-8a98f65442fc,
Institution for the Deaf and Dumb.,1869-05-19,article,Archives,None,Archives,[],https://www.nytimes.com/1869/05/19/archives/institution-for-the-deaf-and-dumb.html,nyt://article/cb4c5110-4b68-5c20-8f7e-105e610dd225,
DEAF AND DUMB AND BLIND ASYLUM BURNED.,1875-01-18,article,Archives,None,Archives,['FIRES'],https://www.nytimes.com/1875/01/18/archives/deaf-and-dumb-and-blind-asylum-burned.html,nyt://article/cc0bb2d8-9c0d-50ee-b4c2-762c68ab38a7,
Please Get Me Out of Here,2005-04-10,article,News,The City Weekly Desk,New York,"['BLACKOUTS (ELECTRICAL)', 'Office Buildings and Commercial Properties']",https://www.nytimes.com/2005/04/10/nyregion/thecity/please-get-me-out-of-here.html,nyt://article/cc559dda-3950-5603-8d18-c5ad76478ef5,By Colin Harrison
Traveling Through Time to Fight Witchcraft Mania,2013-10-15,article,Review,Culture,Theater,['Theater'],https://www.nytimes.com/2013/10/16/theater/reviews/sarah-flood-in-salem-mass-a-puritan-tale-at-the-flea-theater.html,nyt://article/cc8370e7-6ae8-51ac-81dc-6f0eda8544db,By Rachel Saltz
THE DEAF AND DUMB INSTITUTE.; Close ot the Term-The Graduating Class--Commencement Exercises Yesterday--Large Gatherlng ot the Friends ofthe Institute-Departure of the Pupils.,1866-06-28,article,Archives,None,Archives,[],https://www.nytimes.com/1866/06/28/archives/the-deaf-and-dumb-institute-close-ot-the-termthe-graduating.html,nyt://article/ccdd0072-49c0-5a93-bbba-95826fbe187a,
CHECHNYA REBELS ENTRAP AND SHELL MOSCOW'S TROOPS,1996-08-10,article,News,Foreign Desk,World,[],https://www.nytimes.com/1996/08/10/world/chechnya-rebels-entrap-and-shell-moscow-s-troops.html,nyt://article/cd773a5a-7115-57bd-b2e6-dc31f6651fcc,By Michael Specter
Synopsis of Bills Befofe the Legislature.; THE NEW-YORK POLICE.,1864-03-06,article,Archives,None,Archives,[],https://www.nytimes.com/1864/03/06/archives/synopsis-of-bills-befofe-the-legislature-the-newyork-police.html,nyt://article/cd815306-9d24-5776-81ba-21036557264d,
INSTRUCTING THE DEAF AND DUMB.,1885-02-07,article,Archives,None,Archives,[],https://www.nytimes.com/1885/02/07/archives/instructing-the-deaf-and-dumb.html,nyt://article/cd8d87d3-bcfc-5462-b759-41b9fb3d258c,
The Deaf and Dumb.,1852-10-12,article,Archives,None,Archives,[],https://www.nytimes.com/1852/10/12/archives/the-deaf-and-dumb.html,nyt://article/cdb2c878-1db5-5674-b75f-1206eeb986f3,
Feat of Deaf and Dumb Pupils,1909-05-16,article,Archives,None,Archives,[],https://www.nytimes.com/1909/05/16/archives/feat-of-deaf-and-dumb-pupils.html,nyt://article/cdc3d3fb-666d-561f-b683-296705e512e9,
Artists in South Vietnam Are Still Able to Wield a Critical Brush,1970-04-29,article,Archives,None,Archives,"['GENERAL POLICIES OF BELLIGERENTS, OTHER MAJOR POWERS', 'REACTIONS IN SOUTH VIETNAM', 'MISCELLANEOUS', 'Art']",https://www.nytimes.com/1970/04/29/archives/artists-in-south-vietnam-are-still-able-to-wield-a-critical-brush.html,nyt://article/ce60c4fc-cfc3-5f1e-8028-b77057a40918,By Gloria Emerson Special to The New York Times
Obituary.,1861-12-22,article,Archives,None,Archives,[],https://www.nytimes.com/1861/12/22/archives/obituary.html,nyt://article/ce9f7314-9542-5721-a6f2-c15eab81e3ab,
Gates Accuses Myanmar of ‘Criminal Neglect’,2008-06-02,article,News,Foreign,World,"['Ships and Shipping', 'United States International Relations', 'Cyclones', 'Foreign Aid', 'IMMIGRATION AND REFUGEES', 'Homeless Persons']",https://www.nytimes.com/2008/06/02/world/asia/02gates.html,nyt://article/ced8999b-8a0b-5d59-b3ce-4a3bf915325f,By Eric Schmitt
THE DEAF AND DUMB CHILDREN.; ANNIVERSARY OF THE NEW-YORK INSTITUTION INTERESTING EXHIBITION OF THE METHOD OF TEACHING.,1878-05-10,article,Archives,None,Archives,[],https://www.nytimes.com/1878/05/10/archives/the-deaf-and-dumb-children-anniversary-of-the-newyork-institution.html,nyt://article/ceebd677-b76a-500c-9fa9-76c6e1ddc091,
Four novels,1975-11-23,article,Archives,None,Archives,"['BOOK REVIEWS', 'TITLE INDEX']",https://www.nytimes.com/1975/11/23/archives/four-novels.html,nyt://article/cf1d7cbb-b719-5054-84d8-ae752932208a,By J. D O'Hara
"NEW MURDER PUZZLE STIRS LOUISVILLE; Another Tragedy Discovered While Grand Jury Is Freeing Dr. Schott.GRIFFITH CASE IS CLOSEDVictim in Second Mysterious Killingin Month Was Missing Woman, Partly Deaf and Dumb.",1920-01-14,article,Archives,None,Archives,[],https://www.nytimes.com/1920/01/14/archives/new-murder-puzzle-stirs-louisville-another-tragedy-discovered-while.html,nyt://article/cf5b7c52-642c-5cbe-817f-3bf7d03082fb,
New &  Noval,1975-11-09,article,Archives,None,Archives,"['BOOK REVIEWS', 'TITLE INDEX', 'BOOK REVIEWS', 'TITLE INDEX', 'BOOK REVIEWS', 'TITLE INDEX', 'BOOK REVIEWS', 'TITLE INDEX']",https://www.nytimes.com/1975/11/09/archives/new-novel.html,nyt://article/cf7a1b0a-7df7-54b1-9775-ab45ffb405ee,By Martin Levin
Convention of Instructors of the Deaf and Dumb.,1858-08-24,article,Archives,None,Archives,[],https://www.nytimes.com/1858/08/24/archives/convention-of-instructors-of-the-deaf-and-dumb.html,nyt://article/cf86dcf7-6fd3-5469-aa4d-682adf640f84,
DIED.,1864-09-25,article,Archives,None,Archives,[],https://www.nytimes.com/1864/09/25/archives/died.html,nyt://article/cf8d7ed0-f33f-5c49-a0a2-5766090d0fa6,
OUR NATIONAL HISTORY.; DEPARTMENT OF THE INTERIOR. Report of Secretary Harian.,1865-12-08,article,Archives,None,Archives,[],https://www.nytimes.com/1865/12/08/archives/our-national-history-department-of-the-interior-report-of-secretary.html,nyt://article/cf91af50-d80d-556b-8c8c-cd9bd137a42e,
DEAF-AND-DUMB GRADUATES.; Commencement Exercises at the New-York Institution.,1894-06-13,article,Archives,None,Archives,[],https://www.nytimes.com/1894/06/13/archives/deafanddumb-graduates-commencement-exercises-at-the-newyork.html,nyt://article/cfd7ebf4-d061-51d8-8c1f-f0fa42538d5a,
"Review/Rock; The Who, Reunited, Performs 'Tommy'",1989-06-29,article,Review,Cultural Desk,Arts,"['Rock Music', 'Music', 'CONCERTS AND RECITALS']",https://www.nytimes.com/1989/06/29/arts/review-rock-the-who-reunited-performs-tommy.html,nyt://article/d01383af-149f-50b2-a2a5-aec9f1ee7cbc,By Jon Pareles
New Methodist Hymnal Is Shorn of Stereotypes,1989-06-20,article,News,Metropolitan Desk,New York,"['MINORITIES (ETHNIC, RACIAL, RELIGIOUS)', 'Women', 'English Language', 'Handicapped']",https://www.nytimes.com/1989/06/20/nyregion/new-methodist-hymnal-is-shorn-of-stereotypes.html,nyt://article/d04f73e8-f5af-5b6d-bb38-eaae57aefa0b,"By Ari L. Goldman, Special To the New York Times"
Report Finds U.S. Unprepared for Next Terrorist Attack,2002-10-25,article,News,Foreign Desk,World,"['World Trade Center (NYC)', 'Refineries', 'AIRLINES AND AIRPLANES', 'Oil (Petroleum) and Gasoline', 'Ports', 'Hijacking', 'Security and Warning Systems', 'Electric Light and Power', 'ATOMIC ENERGY', 'FACTORIES AND INDUSTRIAL PLANTS', 'Terrorism']",https://www.nytimes.com/2002/10/25/world/threats-responses-gaps-security-report-finds-us-unprepared-for-next-terrorist.html,nyt://article/d0d975fe-26cf-5b5a-8fa5-587d15e462bd,By James Dao
PROCEEDINGS OF THE LEGISLATURE.; SENATE. BILLS REPORTED.,1864-04-07,article,Archives,None,Archives,[],https://www.nytimes.com/1864/04/07/archives/proceedings-of-the-legislature-senate-bills-reported.html,nyt://article/d20d225e-6fe9-5858-aa74-75ffe8a02151,
Offenbach Sets the Stage for an Economic Revival : 'Pinball Wizard' Goes to Germany,1994-11-01,article,,IHT News,Business Day,[],https://www.nytimes.com/1994/11/01/business/worldbusiness/IHT-offenbach-sets-the-stage-for-an-economic-revival.html,nyt://article/d23341d5-e108-5acd-aed1-a75f3b9a1a87,"By Brandon Mitchener, International Herald Tribune"
LIBERAL BEQUESTS.,1861-08-07,article,Archives,None,Archives,[],https://www.nytimes.com/1861/08/07/archives/liberal-bequests.html,nyt://article/d23be841-a9a3-5c48-8a4c-aa98650eb975,
GOV. SEYMOUR'S MESSAGE.; What the State has Done for the War. Promotions to be Made for Meriterious Conduct. THE CAUSES OF THE WAR. State Rights to be Preserved Inviolate. Arbitrary Arrests and the Suspension of the Habeas Corpus Denounced.,1863-01-07,article,Archives,None,Archives,[],https://www.nytimes.com/1863/01/07/archives/gov-seymours-message-what-the-state-has-done-for-the-war-promotions.html,nyt://article/d36e95b7-bc18-5cf4-b916-81f6e0c03649,
German Waiters: Going... Going ..,1973-01-14,article,Archives,None,Archives,"['HOTELS, BARS, MOTELS, NIGHT CLUBS AND RESTAURANTS']",https://www.nytimes.com/1973/01/14/archives/german-waiters-going-going.html,nyt://article/d3b93b49-bc78-55bf-a680-387ba22984c4,By Hans J. Stueck
Ban the Bard,1991-07-28,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1991/07/28/books/ban-the-bard.html,nyt://article/d40f5fe7-ac10-58f7-a314-337d5f8dcb9c,By Ariel Dorfman
"It’s ‘Amore,’ Her Father’s Way",2012-08-16,article,Review,Weekend,Arts,['Music'],https://www.nytimes.com/2012/08/17/arts/music/deana-sings-dino-at-feinsteins-at-loews-regency.html,nyt://article/d41a393f-c89b-528e-842d-e5a9ec93760f,By Stephen Holden
DEAF AND DUMB GRADUATES.; A SON OF ONE OF THE SIAMESE TWINS AMONG THEM.,1879-06-26,article,Archives,None,Archives,[],https://www.nytimes.com/1879/06/26/archives/deaf-and-dumb-graduates-a-son-of-one-of-the-siamese-twins-among-the.html,nyt://article/d4515082-8617-5ce8-b648-f1a237793863,
HIGH PRIEST OF THE PIANO,1989-08-20,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1989/08/20/books/high-priest-of-the-piano.html,nyt://article/d4b4348e-7880-5858-a440-3d7d983b2e91,By Leon Botstein
"THIRTY-SIXTH CONGRESS.; List of the Public Acts, Private Acts and Resolutions, Passed at the First Session of the Thirty-sixth Congress 1860. PUBLIC ACTS.",1860-06-23,article,Archives,None,Archives,[],https://www.nytimes.com/1860/06/23/archives/thirtysixth-congress-list-of-the-public-acts-private-acts-and.html,nyt://article/d4ed44b5-0d5f-51c4-9527-e76171d87418,
"1903:Deaf People Can Hear : IN OUR PAGES:100, 75 AND 50 YEARS AGO",2003-03-17,article,,IHT News,Opinion,[],https://www.nytimes.com/2003/03/17/opinion/IHT-1903deaf-people-can-hear-in-our-pages100-75-and-50-years-ago.html,nyt://article/d54f6c74-7d76-5dbb-8524-9ef80caa1f26,", International Herald Tribune"
Takeover of Kenmore Hotel: Informer Recalls His Complicity,2014-07-03,article,News,Metro,New York,"['Drug Abuse and Traffic', 'Informers', 'Cocaine and Crack Cocaine', 'Police Brutality, Misconduct and Shootings']",https://www.nytimes.com/2014/07/03/nyregion/takeover-of-kenmore-hotel-informer-recalls-his-complicity.html,nyt://article/d5b6a2be-f1c5-5d67-81d8-ce2b3715894a,By Michael Powell
THE DEAF AND DUMB.,1854-10-06,article,Archives,None,Archives,[],https://www.nytimes.com/1854/10/06/archives/the-deaf-and-dumb.html,nyt://article/d60be5b8-e693-5d15-9bce-d466fb25bee4,
Antiques; A SHOW RICH IN HISTORY,1981-08-02,article,News,Connecticut Weekly Desk,New York,['ANTIQUES'],https://www.nytimes.com/1981/08/02/nyregion/antiques-a-show-rich-in-history.html,nyt://article/d6983512-5236-5e34-972f-9843c68b3a80,By Frances Phipps
A Boycott Built on Bias,2007-06-17,article,Op-Ed,Editorial,Opinion,"['International Relations', 'Palestinians', 'Education and Schools', 'Colleges and Universities', 'ANTI-SEMITISM', 'Boycotts']",https://www.nytimes.com/2007/06/17/opinion/17friedman.html,nyt://article/d6ffc021-30c5-5c41-94a4-bdf909fb8aea,By Thomas L. Friedman
Web-Based Calls No Threat to Telephone ... Yet,2000-08-05,article,News,None,Technology,[],https://www.nytimes.com/2000/08/05/technology/webbased-calls-no-threat-to-telephone-yet.html,nyt://article/d8a3d50f-8450-53a6-911a-84d08fa62a33,By
Love Letter,1997-03-23,article,News,Magazine Desk,Magazine,"['MOTION PICTURES', 'Academy Awards (Oscars)', 'Awards, Decorations and Honors']",https://www.nytimes.com/1997/03/23/magazine/love-letter.html,nyt://article/d8eb4e1f-541d-5c98-8adc-bc71f26234f8,By Marjorie Rosen
THE CONSCRIPTION IN FRANCE.,1863-11-01,article,Archives,None,Archives,"['FOREIGN', 'WAR']",https://www.nytimes.com/1863/11/01/archives/the-conscription-in-france.html,nyt://article/d9b443f7-4b1e-5299-8050-9058decdb43a,
"LOCAL INTELLIGENCE.; INSTITUTION FOR THE DEAF AND DUMB. The Semi-Centennial Anniversary Addresses by the President, Benjamin R, Winthrop; the Principal, Harvey P. Peet. LL. D.. and Others. Masonic Rellet for the South. GENERAL CITY NEWS. BROOKLYN NEWS. NEW-JERSEY.",1867-06-27,article,Archives,None,Archives,"['MISCELLANEOUS', 'MISCELLANEOUS', 'MISCELLANEOUS']",https://www.nytimes.com/1867/06/27/archives/local-intelligence-institution-for-the-deaf-and-dumb-the.html,nyt://article/da7d746b-adb5-535e-83ff-89320d540259,
